step,slope,roughness,curvature,variance,traversability_label
0.183156,50.275,0.00249487,0.000509568,0.125735,0
0.390665,68.6101,0.00385415,0.000479043,0.165471,0
0.610698,75.1543,0.011995,0.00228278,0.00935559,0
0.431079,71.9883,0.0289175,0.021573,0.00395657,0
0.389731,88.7368,0.0287509,0.0384537,0,0
0.372656,86.2861,0.0197774,0.0163684,0.00250477,0
0.424563,72.9064,0.00632735,0.00133689,0.0277038,0
0.335319,80.3711,0.0134482,0.0107259,0,0
0.127399,35.088,0.0264466,0.0677194,0,0
0.350372,67.8058,0.0389594,0.0621277,0.00409968,0
0.165449,40.0522,0.00768901,0.00545188,0.00784407,0
0.253994,56.259,0.0236721,0.0344423,0.0314717,0
0.106998,45.6902,0.000317422,1.13842e-05,0.000244734,0
0.00940228,3.38681,0.00052818,3.48096e-05,9.58943e-05,1
0.00746644,2.7901,0.000376066,2.05442e-05,8.92293e-05,1
0.00923836,3.49654,4.15324e-06,2.50403e-09,8.29773e-05,1
0.0122132,3.95854,0.000806082,8.10206e-05,8.78429e-05,1
0.0111799,3.41026,0.000565293,3.98722e-05,0.000103398,1
0.00845838,3.02824,0.000750376,7.02798e-05,0.000106765,1
0.0100086,4.09882,0.000107959,1.69127e-06,7.62659e-05,1
0.0120717,3.91942,0.000232594,7.84598e-06,3.99976e-05,1
0.0118636,3.51209,0.000628027,4.92071e-05,7.42111e-05,1
0.0093559,2.78306,0.00126754,0.000200555,0.000124778,1
0.00978041,3.28342,0.000988247,0.000121864,7.40509e-05,1
0.0107942,3.15993,0.000501626,3.65204e-05,8.78235e-05,1
0.114701,32.02,0.0198766,0.0402944,0.0010441,0
0.102788,34.2354,0.0164831,0.0312185,0.00243032,0
0.667377,78.1957,0.0260656,0.00802084,0.00398834,0
0.63209,78.5598,0.0291326,0.00989174,0.273378,0
0.638294,77.2976,0.0363321,0.0212671,0.270929,0
0.442402,74.6015,0.01793,0.0101541,0.237576,0
0.130668,42.2101,0.00454803,0.00222199,0.247551,0
0.314265,62.2118,0.0360473,0.0683032,0.384872,0
0.231435,56.815,0.0275851,0.046587,0.173028,0
0.258019,62.7244,0.0518472,0.172063,0.168767,0
0.625797,78.5006,0.0389285,0.0230207,0.342472,0
0.781403,79.847,0.0263253,0.00637479,0.000228058,0
0.452565,69.5596,0.0296195,0.0279772,0.000233945,0
0.745644,83.6096,0.0552993,0.0354944,0,0
1.15141,86.2884,0.0568174,0.0165867,0,0
1.14936,88.1905,0.040602,0.00695162,0.491343,0
1.31739,84.5419,0.0271617,0.00231444,0,0
0.238581,50.3869,0.000579282,2.38676e-05,0.0591363,0
0.191726,52.5381,0.0413172,0.125412,0.0668255,0
0.181114,49.033,0.00802807,0.00485144,0.0700276,0
0.166077,47.6402,0.00457793,0.00163645,0.141642,0
0.200996,54.3864,0.00313529,0.000735605,0.147641,0
0.454456,72.8869,0.00720576,0.0015044,0.133001,0
0.417577,70.6896,0.00807307,0.00162477,0.0388994,0
0.373979,71.0615,0.0173823,0.0122169,0,0
0.465047,84.0024,0.0261951,0.0197185,0,0
0.363924,74.5233,0.0283777,0.0523805,0.0165236,0
0.2108,53.993,0.0226193,0.0338455,0.0333061,0
0.265434,69.7602,0.0524946,0.138419,0,0
0.553744,83.4255,0.0338334,0.0175592,0.105778,0
0.101045,37.8834,0.00786592,0.00757494,0.0014271,0
0.109105,46.0653,0.00466401,0.00244595,0.00554622,0
0.00872838,2.81462,0.000755439,0.000146105,7.11601e-05,1
0.00819278,2.52391,0.000569622,8.30948e-05,7.03867e-05,1
0.00668895,2.77839,0.000162065,3.81631e-06,6.62416e-05,1
0.00649762,2.73145,6.6914e-05,6.50685e-07,9.74582e-05,1
0.0100086,3.94976,0.000576572,4.82588e-05,6.14977e-05,1
0.0101162,3.61954,0.00063204,0.000102213,5.47816e-05,1
0.00648308,2.89014,0.000370343,3.51268e-05,7.16764e-05,1
0.0042758,2.17237,0.000318224,1.47232e-05,9.52407e-05,1
0.00837231,3.35962,0.000881497,0.000112879,0.000106447,1
0.00863123,2.90638,2.69754e-05,1.0568e-07,7.40359e-05,1
0.0131788,5.57433,0.000919172,0.000215662,6.30823e-05,1
0.00838137,3.53417,0.0008151,0.000170041,6.43789e-05,1
0.158821,89.9248,0.0387298,0.193638,0.00125301,0
0.244937,75.3813,0.0354622,0.125961,0.116817,0
0.56881,77.8425,0.0104311,0.00173343,0.261621,0
0.177811,54.3854,0.0174902,0.0279407,0.240797,0
0.231105,58.6118,0.0177108,0.0205279,0.277081,0
0.40424,86.3133,0.0379461,0.0717914,0.100245,0
0.244514,69.823,0.025069,0.0498618,0.276066,0
0.373341,84.683,0.0425194,0.0733806,0.348933,0
0.373341,80.5452,0.0379632,0.051641,0.164962,0
0.213297,79.6235,0.041204,0.121046,0.215464,0
1.36058,86.0873,0.0243212,0.00253047,0.308516,0
1.41365,86.7509,0.030077,0.00374075,0,0
1.03275,81.2856,0.0318692,0.00578096,2.04428e-05,0
0.563631,78.936,6.58306e-05,7.61948e-08,0.000669631,0
0.800337,82.7198,0.00146852,1.76988e-05,0.000224586,0
1.43698,86.7013,0.0218164,0.00139062,0,0
1.43319,87.5755,0.00450047,5.68938e-05,0,0
0.490007,77.9275,0.0131828,0.00480843,0.0640712,0
0.144073,57.1123,0.0301509,0.145199,0.0460673,0
0.159849,52.4754,0.00256665,0.000637399,0.0455637,0
0.144722,44,0.00941795,0.00859022,0.183388,0
0.222261,54.7699,0.0016333,0.000184036,0.138251,0
0.362245,72.3121,0.0205935,0.026547,0.145138,0
0.475984,77.3272,0.0354575,0.0626765,0.0741471,0
0.504793,70.5887,0.00278968,0.00018578,0.000837033,0
0.961778,85.098,0.0396706,0.0114003,0,0
0.273269,84.392,0.0299175,0.0855484,0.0324435,0
0.34174,73.6905,0.0317784,0.0840527,0.0866363,0
0.437949,81.9559,0.0357929,0.0618659,0.0429634,0
0.166663,59.933,0.0371209,0.128771,0.0872249,0
0.553744,75.4202,0.00785564,0.00117467,0.000693615,0
0.58794,78.7861,0.0102915,0.00165661,0,0
0.00798416,4.53212,0.000794735,0.000274905,7.25369e-05,1
0.00737524,5.37893,0.000543539,9.02802e-05,7.11494e-05,1
0.0109918,4.42268,0.000423234,2.59922e-05,7.63014e-05,1
0.00953865,4.09175,6.57514e-05,6.2767e-07,6.42579e-05,1
0.00936067,3.94986,8.29501e-05,9.99081e-07,6.85377e-05,1
0.00723493,5.07537,0.000269821,3.16819e-05,0.000116219,1
0.00747597,4.28853,0.000536125,8.78957e-05,0.000105363,1
0.0081017,3.44452,4.37212e-05,2.77678e-07,9.83671e-05,1
0.00913525,3.99636,0.000118701,2.04597e-06,9.41387e-05,1
0.0109299,3.75629,0.000943642,0.000129177,9.61388e-05,1
0.00464547,2.51891,0.000418671,7.64196e-05,7.14391e-05,1
0.0041846,3.35892,0.000616438,0.000116273,7.69553e-05,1
0.00719547,3.09075,0.000229982,7.68456e-06,6.89189e-05,1
0.166795,49.1108,0.00914247,0.00779877,0.0962897,0
0.168194,72.0495,0.0122568,0.0194443,0.117625,0
0.197787,89.1542,0.0238007,0.065436,0.00103774,0
0.254503,63.5268,0.00164682,0.000170222,0.119329,0
0.226043,63.7935,0.0187863,0.0252523,0.174578,0
0.166409,48.742,0.0145714,0.0186577,0.183108,0
0.137713,56.7961,0.0207207,0.0859676,0.252726,0
0.194665,66.0737,0.0147629,0.0283023,0.260806,0
0.198716,72.1514,0.0362832,0.0948524,0.336935,0
0.22604,65.5776,0.0229352,0.032244,0.261267,0
0.314027,69.5617,0.0128901,0.00830984,0.27656,0
0.274012,83.9153,0.0228771,0.0442097,0.18814,0
0.514533,86.157,0.0201921,0.0103678,0.00149108,0
0.425598,74.2486,0.0316459,0.0267383,0.00436104,0
1.16,80.4468,0.0105776,0.000624261,0,0
0.734399,85.8937,0.0402017,0.0199587,0,0
1.41442,88.5242,0.0153982,0.000731167,0,0
1.43584,88.2398,0.0383787,0.00339188,0,0
1.48611,84.7302,0.0286302,0.00216516,0,0
0.168348,48.9553,0.0152918,0.0199681,0.0019159,0
0.221425,75.4228,0.020181,0.045931,0.0438552,0
0.159659,69.0596,0.0173847,0.0629872,0.043106,0
0.314805,62.225,0.0163806,0.0124334,0.158986,0
0.403975,68.7692,0.00578878,0.00104614,0.0819191,0
0.325755,75.4616,0.0114905,0.00902927,0.103675,0
0.653435,88.021,0.0244689,0.0124017,0.035121,0
0.364786,76.1411,0.0297743,0.0369031,0,0
0.687998,77.284,0.0100908,0.00126753,0.0248122,0
0.532316,72.4662,0.0247913,0.0125704,0.0382243,0
0.334134,76.9965,0.00783181,0.00389068,0.0498375,0
0.540806,83.1182,0.0163602,0.00755439,0.0547138,0
0.192626,56.8259,0.00508514,0.00207355,0.278991,0
0.86632,81.7592,0.017675,0.00306548,0.47795,0
0.599164,75.7303,0.0237774,0.00892579,0,0
0.0109918,3.94772,0.00155013,0.000348506,4.34035e-05,1
0.0105251,3.41267,0.000659057,5.41953e-05,4.46491e-05,1
0.0109752,3.64994,0.000397307,1.96912e-05,5.81323e-05,1
0.0118904,3.82912,0.000133103,2.20959e-06,6.32106e-05,1
0.0118294,3.79384,0.000183801,4.90016e-06,6.34098e-05,1
0.0081017,3.14582,0.000404421,2.37541e-05,9.60835e-05,1
0.00913525,3.01684,0.00079028,7.79535e-05,9.57766e-05,1
0.00930452,3.10434,0.000709761,6.28737e-05,7.69515e-05,1
0.0121995,3.8004,0.00135228,0.000228029,0.000127179,1
0.00935841,4.10268,0.000423434,2.60288e-05,6.93266e-05,1
0.0101813,3.15133,9.50006e-06,1.31012e-08,9.6449e-05,1
0.00968516,3.04422,0.000141953,2.51526e-06,7.86849e-05,1
0.171817,51.2872,0.0251163,0.0522024,0.000503079,0
0.209944,46.6054,0.00584002,0.00273736,0.169991,0
0.349598,60.455,0.00360715,0.000637102,0.13553,0
0.277627,58.4937,0.0207203,0.0239406,0.0889764,0
0.127806,44.1297,0.0022684,0.000555876,0.228777,0
0.143668,37.4926,0.0081015,0.00632259,0.229775,0
0.272967,57.2412,0.0205697,0.0247975,0.3462,0
0.191993,77.4713,0.0620043,0.256425,0.400135,0
0.322939,75.0103,0.0336536,0.047581,0.392176,0
0.282714,77.318,0.0376194,0.0737291,0.433616,0
0.593704,73.4044,0.0174106,0.00607181,0.356073,0
0.544513,72.4523,0.0276217,0.0185472,0,0
0.686512,81.6096,0.044427,0.0191419,0.000122592,0
0.613634,79.8456,0.0137734,0.00252524,0,0
1.3894,88.5468,0.0265397,0.00157325,0,0
1.4102,84.9689,0.0470898,0.00923097,0,0
0.613783,81.4699,0.0551321,0.0565681,0.405606,0
1.15495,83.4471,0.0461664,0.0140454,0.452641,0
0.893363,84.5942,0.0341252,0.00850476,0.000191412,0
0.160952,43.1667,0.0135044,0.0158018,0.00219202,0
0.349518,64.4117,0.0155307,0.00979207,0.055506,0
0.208014,53.734,0.0211769,0.0298046,0.204437,0
0.412744,68.8728,0.00388233,0.000434327,0.173274,0
0.396398,66.9829,0.00645517,0.00139017,0.0906967,0
0.2881,63.998,8.20148e-05,3.39722e-07,0.0591534,0
0.374899,74.4771,0.0232949,0.0212252,0.122808,0
0.572929,74.989,0.0171986,0.00494559,0.0339205,0
0.389403,68.3065,0.0227087,0.0168898,0.120062,0
0.125181,34.6717,0.0161641,0.0259977,0.0884977,0
0.161334,58.6329,0.0221573,0.0441386,0.206267,0
0.121703,44.4596,0.0261157,0.0729237,0.0974177,0
0.638549,77.721,0.0427845,0.0329067,0,0
0.861877,84.2616,0.0567013,0.0361459,0,0
0.891137,81.972,0.0276285,0.00509108,0,0
0.103816,43.5762,0.0206272,0.0492411,0,0
0.00659311,2.92366,0.000706964,7.26081e-05,4.10993e-05,1
0.00864375,3.29519,0.000335631,1.40575e-05,6.0235e-05,1
0.00872982,3.0493,0.000542075,3.66772e-05,5.42327e-05,1
0.00876236,3.21275,0.000590359,4.3495e-05,5.96317e-05,1
0.00912297,2.91961,0.000367761,1.96395e-05,7.74178e-05,1
0.00858748,2.69971,0.000597478,5.18467e-05,9.12363e-05,1
0.00701153,2.74642,0.000296489,1.09754e-05,0.000126854,1
0.0081389,2.97988,0.000371335,1.72126e-05,0.000115697,1
0.00935841,3.34896,0.000488109,2.97295e-05,9.49572e-05,1
0.0089581,3.57022,0.000416752,2.52226e-05,9.7229e-05,1
0.00918746,2.86226,0.000193113,5.41545e-06,8.4794e-05,1
0.00761306,2.52006,0.000622614,4.84068e-05,0.000105129,1
0.00850439,2.70123,0.000860298,9.24027e-05,0.000116731,1
0.145439,45.4784,0.00939408,0.00912018,0.118381,0
0.17911,48.2664,0.0516143,0.215833,0.000769974,0
0.228229,53.9602,0.0287423,0.0557387,0.0715345,0
0.163771,40.4569,0.00229264,0.00048176,0.0623653,0
0.149303,52.3932,0.0255741,0.0639055,0.28849,0
0.138466,37.0389,0.0173955,0.0290739,0.31019,0
0.215776,55.7915,0.0385141,0.0993602,0.220176,0
0.456435,70.3207,0.0293902,0.025875,0.234446,0
0.243746,51.8843,0.000764184,4.00986e-05,0.243304,0
0.448705,76.3543,0.00936892,0.00223601,0.18896,0
0.673045,76.1843,0.0109895,0.00167111,0.000151544,0
0.71089,77.8644,0.00552804,0.000325521,0.438759,0
0.613634,76.9305,0.0321393,0.0161171,0,0
0.47166,72.3583,0.00581683,0.000791825,2.07205e-05,0
0.294131,77.0009,0.0594896,0.175293,0.428136,0
0.570112,75.1585,0.0276512,0.0139418,0.320367,0
0.808265,78.1361,0.0285315,0.0100491,0,0
0.785277,78.6044,0.00899767,0.000802414,0.00372422,0
0.206258,50.1556,0.0154638,0.0182136,0.000437174,0
0.193715,45.0888,0.00812919,0.00549577,0.000132087,0
0.349518,64.8827,0.0215669,0.018947,0.00139128,0
0.271049,61.7243,0.0457851,0.125707,0.030303,0
0.123782,47.7663,0.0120473,0.0147457,0.0580924,0
0.208135,61.5846,0.0194088,0.0301684,0.201779,0
0.414579,68.4895,0.000290398,2.49865e-06,0.16682,0
0.383109,68.9144,0.00254847,0.000186267,0.124928,0
0.381705,67.5153,0.00871,0.00244865,0.100938,0
0.172352,57.5915,0.0233663,0.0490867,0.19796,0
0.395853,71.1922,0.00380167,0.000460044,0.0978322,0
0.461871,66.7532,0.00493178,0.000822557,0.176422,0
0.250236,56.8927,0.0186584,0.0205551,0.0826211,0
0.196949,47.2583,0.0188316,0.0280935,0.147822,0
0.314793,65.467,0.00541037,0.00136094,0.00406486,0
0.299072,71.9408,0.0255268,0.0327284,0.343004,0
0.221195,53.3832,0.0264454,0.0476523,0.000337895,0
0.934734,78.5805,0.00861586,0.000611379,0,0
0.0077467,2.8548,0.000357441,1.59504e-05,5.45596e-05,1
0.00755155,2.88437,0.000181765,4.12456e-06,6.03006e-05,1
0.00795472,2.77977,0.000106464,1.41516e-06,6.54567e-05,1
0.00778973,3.12832,7.41794e-05,7.99189e-07,6.52326e-05,1
0.0087291,2.79388,0.000568557,4.69458e-05,8.94152e-05,1
0.0103517,3.32871,0.000515896,3.32113e-05,0.000109435,1
0.00926089,3.35472,0.000462206,2.66578e-05,0.000124234,1
0.0089581,3.44739,0.000444994,2.47071e-05,0.000108,1
0.0115007,4.5616,0.000313563,1.42591e-05,8.89293e-05,1
0.0062772,1.91682,0.000400475,2.331e-05,0.000108643,1
0.00584698,1.80376,0.000340273,1.44658e-05,0.000103493,1
0.0091629,3.17636,0.000945011,0.000111447,0.000130056,1
0.0133097,4.08324,0.00160457,0.00032091,0.000117728,1
0.138538,52.832,0.0021897,0.00047161,0.00114913,0
0.228229,54.9356,0.031513,0.0657802,0.0570049,0
0.153289,55.7941,0.0277278,0.0740434,0.140603,0
0.165203,49.255,0.0327229,0.0822575,0.260582,0
0.456435,70.8493,0.037534,0.0455996,0.303784,0
0.274078,78.1921,0.060972,0.204493,0.000763326,0
0.299466,69.4657,0.0140726,0.010231,0.367422,0
0.539769,78.9367,0.0166175,0.0042315,0.244183,0
1.04626,79.5302,0.00357723,0.000102559,0.33657,0
0.523658,75.5544,0.0419115,0.0403221,0,0
0.598454,76.4201,0.034763,0.0211822,0.377675,0
0.734943,78.4114,0.0254072,0.00698655,0.000673792,0
0.817714,77.1868,0.0116029,0.00140493,0.441673,0
0.596403,76.4076,0.0268981,0.0111704,0.373908,0
0.808265,79.0764,0.0105498,0.00098922,0.350914,0
0.71138,76.8876,0.0189879,0.00477938,0.00500714,0
0.502799,89.5365,0.0432824,0.0473533,0.00705188,0
0.591107,73.8253,0.0157658,0.00438498,0.252183,0
0.221456,50.2313,0.0176832,0.022931,0.201904,0
0.435022,67.5573,0.0193061,0.0125776,0.118454,0
0.141732,40.0254,0.0243126,0.0537581,0.0520703,0
0.222667,57.0227,0.00401101,0.00107526,0.215027,0
0.355369,69.8764,0.0078232,0.0020999,0.204958,0
0.512291,72.8181,0.0093834,0.00179673,0.145243,0
0.491251,72.2991,0.00772303,0.00127602,0.121531,0
0.208163,54.4188,0.0437139,0.136567,0.189826,0
0.281645,62.8718,0.0116077,0.00718482,0.0900209,0
0.267927,62.2005,0.0157343,0.0141846,0.182167,0
0.166446,42.7627,0.0206491,0.0371327,0.195636,0
0.240165,58.3556,0.0149553,0.0123115,0.266888,0
0.54143,73.7889,0.020248,0.00805759,0.0755871,0
0.363653,71.899,0.00772432,0.00216545,0.0784452,0
0.423563,78.684,0.0311298,0.029878,0.389573,0
0.595257,72.5932,0.0142628,0.00434396,0.366923,0
0.361641,66.9951,0.0320558,0.0402706,0.00222556,0
0.0071826,2.9966,7.83925e-05,8.92873e-07,6.63562e-05,1
0.00698292,2.82677,9.97675e-05,1.44626e-06,6.80783e-05,1
0.00815868,3.04182,0.000373382,2.02471e-05,6.54451e-05,1
0.00554729,3.39614,0.000433296,5.74472e-05,7.57887e-05,1
0.00589323,3.16143,0.000384034,4.51109e-05,0.000116043,1
0.00925827,3.93209,0.000316416,1.45345e-05,0.000100043,1
0.00807536,3.3986,2.53352e-05,9.32371e-08,0.000111478,1
0.0115007,4.44148,0.000751346,8.18879e-05,0.000115334,1
0.00562966,2.30667,0.00140352,0.000602468,8.12353e-05,1
0.00420606,2.40305,0.000703465,0.000151472,0.000107327,1
0.00895238,3.31486,0.000987818,0.000141697,0.00013818,1
0.0133097,5.38453,2.36447e-05,8.09847e-08,9.07418e-05,1
0.00889301,4.28943,0.00125857,0.000229895,6.74065e-05,1
0.127335,86.6407,0.0238035,0.114076,0.122501,0
0.163147,45.9581,0.00461536,0.00194082,0.0551345,0
0.122316,43.5156,0.0205418,0.0469571,0.109029,0
0.209298,84.4796,0.0227993,0.0569611,0.165263,0
0.209298,78.2626,0.0190286,0.043194,0.245477,0
0.165203,57.9164,0.0276099,0.0715595,0.146418,0
0.128044,31.4934,0.0279747,0.085527,0.295808,0
0.302834,69.9048,0.000586162,1.61915e-05,0.267559,0
0.730475,86.5594,0.0221753,0.0112878,0.357403,0
0.296436,86.5476,0.0232929,0.0476144,0.363093,0
0.365153,66.4995,0.0165007,0.0099823,0.421662,0
0.598454,78.8414,0.0179199,0.00610889,0.412549,0
0.62153,78.6661,0.00824348,0.000985352,0.27941,0
0.779229,87.2137,0.0215774,0.00859224,0.214214,0
0.400864,80.4039,0.0132588,0.00811467,0.309306,0
0.611367,80.3659,0.000532818,3.93961e-06,0.00134421,0
0.393343,72.1585,0.00706601,0.00186456,0.284335,0
0.165469,89.87,0.0433012,0.173035,0.353658,0
0.453398,86.5846,0.0223808,0.020239,0.441379,0
0.271181,86.754,0.0233679,0.035675,0.369631,0
0.469415,80.2048,0.0296841,0.0206261,0.129547,0
0.305704,78.9001,0.0371079,0.0649779,0.179684,0
0.291157,75.508,0.0312937,0.0448631,0.159616,0
0.438679,70.3106,0.00679174,0.00198431,0.2165,0
0.546536,74.58,0.00901992,0.00243638,0.186353,0
0.517006,74.3639,0.00373883,0.000270668,0.0856109,0
0.258499,73.3751,0.0338139,0.0682894,0.186994,0
0.331981,63.6106,0.000767285,2.54842e-05,0.118595,0
0.264576,82.8815,0.0227775,0.044818,0.148005,0
0.281505,87.3928,0.0233369,0.0315336,0.267859,0
0.126327,51.4024,0.0325489,0.111999,0.41791,0
0.707876,76.7234,0.022743,0.00642683,0.426599,0
0.600118,77.5909,0.0285899,0.0117195,0.25542,0
0.498191,85.2461,0.0218711,0.0117085,0.459633,0
0.723683,88.2914,0.022495,0.0062664,0.000516016,0
0.221129,48.8979,0.0114521,0.00984167,0.0019325,0
0.185317,55.0309,0.0222158,0.041711,0.000692096,0
0.113955,50.7015,0.00485843,0.00356371,0.00424837,0
0.106194,45.5589,0.0236862,0.0634683,0.0142893,0
0.00810421,3.40434,0.000330716,1.58829e-05,7.99556e-05,1
0.00898707,3.57027,0.000240968,8.43074e-06,7.25463e-05,1
0.0066793,2.87214,0.000225298,1.55247e-05,7.41603e-05,1
0.00388801,3.11917,0.000449878,6.19454e-05,9.31649e-05,1
0.00540173,2.15641,0.000165278,3.97088e-06,8.72583e-05,1
0.00713336,2.54825,0.000706213,7.24573e-05,9.7072e-05,1
0.00959933,3.26991,0.000203218,5.99528e-06,0.000104825,1
0.00925052,3.45708,0.000691521,0.000146108,8.55092e-05,1
0.00622368,3.85626,0.000582431,0.000103727,0.000160712,1
0.00851214,3.80486,1.07074e-05,1.66522e-08,0.000137035,1
0.0118906,5.37569,0.000666325,6.43772e-05,0.000129398,1
0.0102066,4.02269,0.000343446,1.71169e-05,0.000126331,1
0.00752461,2.37615,0.000799061,0.000195224,0.000134751,1
0.18909,72.7365,0.0187919,0.0474808,0.0652277,0
0.128282,65.8934,0.0195751,0.0834399,0.000563788,0
0.189346,50.7201,0.00128085,0.000131458,0.0764704,0
0.210891,57.8463,0.00392306,0.00112413,0.114504,0
0.121951,31.7579,0.000912318,9.50551e-05,0.177844,0
0.21559,61.2233,0.00853158,0.00912774,0.0736185,0
0.152704,40.8391,0.0185097,0.0645693,0.0635157,0
0.200176,67.0878,0.0326521,0.083357,0.158215,0
0.279372,72.2276,0.0241283,0.0289959,0.179284,0
0.249582,53.5721,0.0072238,0.00342331,0.268119,0
0.227865,76.022,0.0180638,0.0340047,0.315022,0
0.310959,88.2909,0.023644,0.036274,0.180737,0
0.240001,86.6871,0.0430227,0.116004,0.365887,0
0.302492,73.1895,0.0268839,0.0345805,0.333843,0
0.143878,67.6808,0.0418099,0.180619,0.396602,0
0.300842,87.2041,0.0234521,0.0458229,0.470083,0
0.234262,79.8174,0.0223244,0.0541403,0.408238,0
0.362382,71.2652,0.0068493,0.00173286,0.467729,0
0.155463,48.4985,0.0357774,0.126766,0.332522,0
0.197675,79.8958,0.041985,0.140966,0.393692,0
0.317173,66.7698,0.010777,0.00995406,0.25951,0
0.235455,86.6306,0.0235759,0.0709568,0.355333,0
0.133037,38.2099,0.00206984,0.000454628,0.297973,0
0.130427,52.1841,0.0230347,0.0548066,0.256752,0
0.181418,63.9478,0.0344795,0.0994059,0.243916,0
0.678509,77.6373,0.00797554,0.00112235,0.296697,0
0.319219,79.4939,0.0188208,0.021788,0.0828724,0
0.338856,73.1636,0.0276522,0.032732,0.0574071,0
0.383238,64.9348,0.0166718,0.0101742,0.128735,0
0.385604,64.574,0.0166517,0.0101782,0.147722,0
0.29699,89.0508,0.0237697,0.0388596,0.200312,0
0.343754,81.6886,0.0222929,0.032315,0.274611,0
0.347055,68.5383,0.0166488,0.0118825,0.394609,0
0.742377,78.1031,0.01175,0.00150585,0.380285,0
0.507838,85.7114,0.0419798,0.0437355,0.000565589,0
0.697175,83.2581,0.021558,0.00533969,0.508947,0
0.699227,84.4827,0.0194599,0.00432562,0,0
0.209008,59.2464,0.0271134,0.0506331,0.00263041,0
0.105083,34.5108,0.00984091,0.0212081,0.00017151,0
0.131033,50.4743,0.00141718,0.000207553,9.629e-05,0
0.124066,37.5314,0.0360042,0.119016,0.00101834,0
0.128477,35.9064,0.0171694,0.0287958,0.000369619,0
0.00705373,2.6016,0.000459924,2.64133e-05,8.41622e-05,1
0.00660491,2.35341,0.000135715,2.6765e-06,9.27123e-05,1
0.00791943,2.31984,0.000720192,7.53507e-05,8.95059e-05,1
0.00760818,2.29956,0.000587055,4.30426e-05,0.000105667,1
0.0101309,3.5469,0.000462009,2.66296e-05,0.000105626,1
0.011018,3.58973,0.00103715,0.000134178,0.000100639,1
0.00936532,3.60452,0.000631274,5.78583e-05,0.000145245,1
0.00851214,3.40633,0.000890855,0.000115284,0.000104145,1
0.0118906,4.1533,0.000730866,6.65906e-05,0.000125649,1
0.0152208,4.69654,0.000947142,0.000111745,8.51136e-05,1
0.0120782,3.51448,0.000505647,3.18987e-05,0.000104712,1
0.0087142,2.98664,0.000715162,7.4269e-05,0.000138497,1
0.230151,57.2641,0.0174851,0.0177291,0.0646813,0
0.22245,58.735,0.0226151,0.0284541,0.156957,0
0.334666,62.6144,0.0153729,0.0103391,0.0687645,0
0.256648,53.7894,0.00797781,0.00408061,0.0575319,0
0.379285,63.4292,0.0125719,0.00672047,0.0774522,0
0.242015,55.9372,0.0374398,0.0929181,0.0744052,0
0.376686,66.0849,0.023954,0.0220719,0.0830504,0
0.481522,68.753,0.00425166,0.000483048,0.0875677,0
0.4502,72.4398,0.00314585,0.000265677,0.23035,0
0.437566,70.3067,0.0278934,0.0229317,0.291892,0
0.36076,69.2337,0.0402464,0.0618855,0.226011,0
0.371201,63.6582,0.0156941,0.0104556,0.385723,0
0.405976,71.7268,0.0220108,0.0136314,0.372951,0
0.425089,72.6485,0.0175606,0.00998013,0.443585,0
0.541184,78.7853,0.0530202,0.0684758,0.405479,0
0.581279,77.2617,0.0485109,0.0552737,0.322585,0
0.403037,65.8873,0.0194561,0.0143084,0.30582,0
0.305705,69.0973,0.0246469,0.0305078,0.235441,0
0.356596,68.5037,0.0171146,0.0107648,0.176718,0
0.490246,71.281,0.0315081,0.0282164,0.251439,0
0.519023,74.3386,0.0358464,0.0293193,0.279504,0
0.269405,72.6664,0.0576641,0.18217,0.235434,0
0.338856,68.327,0.0127046,0.00751889,0.045961,0
0.162212,39.0698,0.0612321,0.314689,0.0589946,0
0.424108,65.8463,0.013578,0.00678858,0.0764309,0
0.35655,63.3074,0.0142651,0.00876308,0.251657,0
0.18023,48.8687,0.0182831,0.027526,0.356988,0
0.153798,38.7832,0.00739289,0.00546874,0.429635,0
0.69949,78.1882,0.0347872,0.016577,0.0787597,0
0.69949,80.3506,0.0441533,0.0241035,3.00635e-06,0
0.716684,75.4785,0.0117709,0.00210908,0,0
0.256248,53.7536,0.00628222,0.00253944,0.000750134,0
0.387825,80.1022,0.0352887,0.0382917,0,0
0.131033,36.9411,0.0258271,0.0632172,3.80766e-05,0
0.0067625,2.47645,0.000292541,1.06875e-05,0.000102634,1
0.00677645,2.75167,2.10728e-05,6.45236e-08,9.82553e-05,1
0.00576746,1.96989,0.000281348,1.15055e-05,0.000104008,1
0.00977349,3.38957,0.000483615,2.91834e-05,9.22216e-05,1
0.011018,3.99369,0.000550401,3.77742e-05,0.000102121,1
0.00978339,3.49294,0.000690791,5.95346e-05,9.64155e-05,1
0.00922477,2.88471,0.000347552,1.75404e-05,8.5931e-05,1
0.00861359,4.09681,0.00139174,0.000281108,0.000140558,1
0.0151187,5.11871,0.000541041,3.64431e-05,9.82188e-05,1
0.00896454,3.30717,0.000811309,8.21339e-05,9.16671e-05,1
0.00983274,2.92667,0.000953229,0.00011342,9.65071e-05,1
0.00864959,2.51328,0.000728622,7.71083e-05,9.85303e-05,1
0.00806546,3.29351,8.06052e-05,9.43542e-07,9.1823e-05,1
0.274866,59.4675,0.0270774,0.040454,0.00069538,0
0.260506,57.6567,0.027178,0.0416216,0.000746812,0
0.175039,48.8089,0.0205752,0.0351299,0.000741068,0
0.197096,49.2265,0.022139,0.0371042,0.00116769,0
